"year","race","hispanic","region","partyid","coninc","polviews"
1972,1,NA,3,1,50926,NA
1972,1,NA,3,6,25926,NA
1972,1,NA,3,7,25926,NA
1972,1,NA,9,2,41667,NA
1972,1,NA,9,0,33333,NA
1972,1,NA,9,5,69444,NA
1972,1,NA,9,1,41667,NA
1972,1,NA,9,0,41667,NA
1972,1,NA,9,0,41667,NA
1972,1,NA,9,1,18519,NA
1972,1,NA,9,1,83333,NA
1972,1,NA,9,1,69444,NA
1972,1,NA,4,6,3704,NA
1972,1,NA,4,5,41667,NA
1972,1,NA,4,6,50926,NA
1972,1,NA,4,5,NA,NA
1972,1,NA,4,1,60185,NA
1972,1,NA,4,1,33333,NA
1972,1,NA,4,6,25926,NA
1972,2,NA,9,1,11111,NA
1972,2,NA,9,2,33333,NA
1972,2,NA,9,1,11111,NA
1972,1,NA,9,0,3704,NA
1972,2,NA,9,7,18519,NA
1972,2,NA,9,0,11111,NA
1972,2,NA,9,1,33333,NA
1972,2,NA,9,0,33333,NA
1972,2,NA,9,1,60185,NA
1972,1,NA,5,2,60185,NA
1972,1,NA,5,0,101852,NA
1972,1,NA,5,1,50926,NA
1972,1,NA,5,3,NA,NA
1972,1,NA,5,0,50926,NA
1972,1,NA,5,5,50926,NA
1972,1,NA,5,6,69444,NA
1972,1,NA,5,2,60185,NA
1972,1,NA,5,5,NA,NA
1972,1,NA,5,0,3704,NA
1972,1,NA,5,1,NA,NA
1972,1,NA,5,5,3704,NA
1972,1,NA,5,3,33333,NA
1972,1,NA,5,2,3704,NA
1972,1,NA,5,2,11111,NA
1972,1,NA,5,1,3704,NA
1972,1,NA,7,2,50926,NA
1972,1,NA,7,1,69444,NA
1972,1,NA,7,1,41667,NA
1972,1,NA,7,2,41667,NA
1972,1,NA,7,1,41667,NA
1972,1,NA,7,2,50926,NA
1972,1,NA,7,1,33333,NA
1972,1,NA,7,5,83333,NA
1972,1,NA,9,0,41667,NA
1972,1,NA,9,0,25926,NA
1972,1,NA,9,1,25926,NA
1972,1,NA,9,1,50926,NA
1972,1,NA,9,1,25926,NA
1972,2,NA,9,0,3704,NA
1972,1,NA,9,0,33333,NA
1972,1,NA,9,0,25926,NA
1972,1,NA,9,1,33333,NA
1972,1,NA,9,0,41667,NA
1972,1,NA,9,5,83333,NA
1972,1,NA,9,1,83333,NA
1972,1,NA,9,6,50926,NA
1972,1,NA,9,5,50926,NA
1972,1,NA,9,3,NA,NA
1972,1,NA,9,5,41667,NA
1972,1,NA,9,4,33333,NA
1972,1,NA,3,0,60185,NA
1972,1,NA,3,5,NA,NA
1972,1,NA,3,3,NA,NA
1972,1,NA,3,0,11111,NA
1972,1,NA,3,1,41667,NA
1972,1,NA,3,1,3704,NA
1972,1,NA,3,2,83333,NA
1972,1,NA,3,3,60185,NA
1972,1,NA,3,1,50926,NA
1972,1,NA,3,4,25926,NA
1972,1,NA,3,0,50926,NA
1972,1,NA,3,4,50926,NA
1972,1,NA,3,4,NA,NA
1972,1,NA,3,1,18519,NA
1972,1,NA,3,5,50926,NA
1972,1,NA,3,1,41667,NA
1972,2,NA,5,1,NA,NA
1972,2,NA,5,1,NA,NA
1972,2,NA,5,5,NA,NA
1972,2,NA,5,3,18519,NA
1972,2,NA,5,1,33333,NA
1972,2,NA,5,1,69444,NA
1972,2,NA,5,1,NA,NA
1972,2,NA,5,1,NA,NA
1972,1,NA,5,5,NA,NA
1972,1,NA,5,1,33333,NA
1972,1,NA,5,3,41667,NA
1972,1,NA,5,0,33333,NA
1972,1,NA,5,1,60185,NA
1972,1,NA,5,2,83333,NA
1972,1,NA,5,0,NA,NA
1972,1,NA,5,3,60185,NA
1972,1,NA,5,4,41667,NA
1972,1,NA,5,1,130356,NA
1972,1,NA,5,6,101852,NA
1972,1,NA,5,6,83333,NA
1972,1,NA,5,6,130356,NA
1972,1,NA,5,1,18519,NA
1972,1,NA,5,4,50926,NA
1972,1,NA,5,2,83333,NA
1972,1,NA,1,3,NA,NA
1972,1,NA,1,0,41667,NA
1972,1,NA,1,1,33333,NA
1972,1,NA,1,1,11111,NA
1972,1,NA,1,5,25926,NA
1972,1,NA,1,1,41667,NA
1972,1,NA,1,2,50926,NA
1972,1,NA,1,5,50926,NA
1972,2,NA,6,2,18519,NA
1972,2,NA,6,5,18519,NA
1972,2,NA,6,0,11111,NA
1972,2,NA,6,1,33333,NA
1972,2,NA,6,0,60185,NA
1972,2,NA,6,1,18519,NA
1972,2,NA,6,1,41667,NA
1972,2,NA,6,0,18519,NA
1972,2,NA,6,0,11111,NA
1972,1,NA,4,6,11111,NA
1972,1,NA,4,2,18519,NA
1972,1,NA,4,6,11111,NA
1972,1,NA,4,6,41667,NA
1972,1,NA,4,3,25926,NA
1972,1,NA,4,2,33333,NA
1972,1,NA,4,3,33333,NA
1972,1,NA,2,5,50926,NA
1972,1,NA,2,5,41667,NA
1972,1,NA,2,1,33333,NA
1972,1,NA,2,1,18519,NA
1972,1,NA,2,1,25926,NA
1972,1,NA,2,7,50926,NA
1972,1,NA,2,5,41667,NA
1972,1,NA,2,6,NA,NA
1972,1,NA,2,6,18519,NA
1972,2,NA,5,0,3704,NA
1972,2,NA,5,0,25926,NA
1972,2,NA,5,0,41667,NA
1972,2,NA,5,6,11111,NA
1972,2,NA,5,0,25926,NA
1972,2,NA,5,0,11111,NA
1972,2,NA,5,0,33333,NA
1972,1,NA,2,1,41667,NA
1972,1,NA,2,1,NA,NA
1972,1,NA,2,6,41667,NA
1972,1,NA,2,0,33333,NA
1972,1,NA,2,1,11111,NA
1972,1,NA,2,0,33333,NA
1972,1,NA,2,1,33333,NA
1972,1,NA,2,1,60185,NA
1972,1,NA,2,1,33333,NA
1972,1,NA,3,1,11111,NA
1972,2,NA,3,0,18519,NA
1972,2,NA,3,0,25926,NA
1972,1,NA,3,7,25926,NA
1972,1,NA,3,1,60185,NA
1972,1,NA,3,4,50926,NA
1972,1,NA,3,2,25926,NA
1972,1,NA,3,3,33333,NA
1972,1,NA,4,4,25926,NA
1972,1,NA,4,1,11111,NA
1972,1,NA,4,2,33333,NA
1972,1,NA,4,0,101852,NA
1972,1,NA,4,1,41667,NA
1972,1,NA,4,7,33333,NA
1972,1,NA,4,3,33333,NA
1972,2,NA,7,0,18519,NA
1972,2,NA,7,0,3704,NA
1972,2,NA,7,0,3704,NA
1972,2,NA,7,0,11111,NA
1972,2,NA,7,0,11111,NA
1972,2,NA,7,0,18519,NA
1972,2,NA,7,0,18519,NA
1972,1,NA,6,7,60185,NA
1972,1,NA,6,4,33333,NA
1972,1,NA,6,6,11111,NA
1972,1,NA,6,4,69444,NA
1972,1,NA,6,2,25926,NA
1972,1,NA,6,3,33333,NA
1972,1,NA,6,2,18519,NA
1972,1,NA,6,1,18519,NA
1972,1,NA,8,1,33333,NA
1972,1,NA,8,2,41667,NA
1972,1,NA,8,1,25926,NA
1972,1,NA,8,0,3704,NA
1972,1,NA,8,0,18519,NA
1972,1,NA,8,6,11111,NA
1972,1,NA,8,3,3704,NA
1972,1,NA,8,1,33333,NA
1972,1,NA,8,1,11111,NA
1972,1,NA,9,6,11111,NA
1972,1,NA,9,1,60185,NA
1972,1,NA,9,1,101852,NA
1972,1,NA,9,5,33333,NA
1972,1,NA,9,6,33333,NA
1972,1,NA,9,4,41667,NA
1972,1,NA,9,6,130356,NA
1972,1,NA,9,6,101852,NA
1972,1,NA,9,6,11111,NA
1972,1,NA,9,6,33333,NA
1972,1,NA,9,1,60185,NA
1972,1,NA,9,3,41667,NA
1972,1,NA,9,7,33333,NA
1972,1,NA,9,1,50926,NA
1972,1,NA,9,5,101852,NA
1972,1,NA,9,5,41667,NA
1972,1,NA,9,1,60185,NA
1972,1,NA,9,5,41667,NA
1972,1,NA,9,6,41667,NA
1972,1,NA,9,6,18519,NA
1972,1,NA,3,6,NA,NA
1972,1,NA,3,1,NA,NA
1972,1,NA,3,3,18519,NA
1972,1,NA,3,7,33333,NA
1972,1,NA,3,6,25926,NA
1972,1,NA,3,5,3704,NA
1972,1,NA,3,1,60185,NA
1972,1,NA,9,0,41667,NA
1972,1,NA,9,7,11111,NA
1972,1,NA,9,2,50926,NA
1972,1,NA,9,2,69444,NA
1972,1,NA,9,2,41667,NA
1972,1,NA,9,0,11111,NA
1972,1,NA,9,0,3704,NA
1972,1,NA,9,6,25926,NA
1972,1,NA,9,0,3704,NA
1972,2,NA,7,3,3704,NA
1972,2,NA,7,3,11111,NA
1972,2,NA,7,0,3704,NA
1972,2,NA,7,0,33333,NA
1972,2,NA,7,3,3704,NA
1972,2,NA,7,0,50926,NA
1972,2,NA,7,1,25926,NA
1972,2,NA,7,1,18519,NA
1972,1,NA,7,7,41667,NA
1972,1,NA,7,1,69444,NA
1972,1,NA,7,2,33333,NA
1972,1,NA,7,0,25926,NA
1972,1,NA,7,1,50926,NA
1972,1,NA,7,1,50926,NA
1972,1,NA,7,1,50926,NA
1972,1,NA,7,0,41667,NA
1972,1,NA,9,5,33333,NA
1972,1,NA,9,1,130356,NA
1972,1,NA,9,3,11111,NA
1972,1,NA,9,3,25926,NA
1972,1,NA,9,5,18519,NA
1972,1,NA,9,5,18519,NA
1972,1,NA,9,2,18519,NA
1972,1,NA,9,5,60185,NA
1972,1,NA,9,4,33333,NA
1972,1,NA,9,5,41667,NA
1972,1,NA,9,0,41667,NA
1972,1,NA,9,1,83333,NA
1972,1,NA,9,0,18519,NA
1972,1,NA,8,0,41667,NA
1972,1,NA,8,1,18519,NA
1972,1,NA,8,1,50926,NA
1972,1,NA,8,0,11111,NA
1972,1,NA,8,5,33333,NA
1972,1,NA,8,2,41667,NA
1972,1,NA,8,2,41667,NA
1972,1,NA,8,0,25926,NA
1972,1,NA,8,4,50926,NA
1972,1,NA,3,4,18519,NA
1972,1,NA,3,4,33333,NA
1972,1,NA,3,6,50926,NA
1972,1,NA,3,1,69444,NA
1972,1,NA,3,1,33333,NA
1972,1,NA,3,4,41667,NA
1972,1,NA,3,6,18519,NA
1972,1,NA,3,1,69444,NA
1972,1,NA,3,5,33333,NA
1972,1,NA,3,0,25926,NA
1972,1,NA,3,1,25926,NA
1972,1,NA,3,1,NA,NA
1972,1,NA,3,5,41667,NA
1972,1,NA,3,5,NA,NA
1972,1,NA,3,1,18519,NA
1972,1,NA,3,6,18519,NA
1972,1,NA,3,0,33333,NA
1972,1,NA,6,0,NA,NA
1972,1,NA,6,4,33333,NA
1972,1,NA,6,1,18519,NA
1972,1,NA,6,1,33333,NA
1972,1,NA,6,5,41667,NA
1972,1,NA,6,6,41667,NA
1972,1,NA,6,1,41667,NA
1972,1,NA,2,1,60185,NA
1972,1,NA,2,1,NA,NA
1972,1,NA,2,4,41667,NA
1972,1,NA,2,1,25926,NA
1972,1,NA,2,1,NA,NA
1972,1,NA,2,1,33333,NA
1972,1,NA,2,5,50926,NA
1972,1,NA,2,1,18519,NA
1972,1,NA,2,1,130356,NA
1972,1,NA,9,5,18519,NA
1972,1,NA,9,0,11111,NA
1972,1,NA,9,5,11111,NA
1972,1,NA,9,0,33333,NA
1972,1,NA,9,1,25926,NA
1972,1,NA,9,0,3704,NA
1972,1,NA,9,4,101852,NA
1972,1,NA,9,4,50926,NA
1972,1,NA,9,4,33333,NA
1972,1,NA,9,5,50926,NA
1972,1,NA,9,1,NA,NA
1972,1,NA,9,5,25926,NA
1972,1,NA,9,4,41667,NA
1972,1,NA,9,1,50926,NA
1972,1,NA,9,5,41667,NA
1972,1,NA,9,1,101852,NA
1972,1,NA,9,6,101852,NA
1972,1,NA,9,1,NA,NA
1972,1,NA,9,2,NA,NA
1972,1,NA,9,4,33333,NA
1972,1,NA,9,5,NA,NA
1972,1,NA,9,5,69444,NA
1972,1,NA,9,0,NA,NA
1972,1,NA,9,6,60185,NA
1972,1,NA,9,0,83333,NA
1972,1,NA,2,5,25926,NA
1972,1,NA,2,5,69444,NA
1972,1,NA,2,4,130356,NA
1972,1,NA,2,5,83333,NA
1972,1,NA,2,5,83333,NA
1972,1,NA,2,5,101852,NA
1972,1,NA,2,5,130356,NA
1972,1,NA,2,4,130356,NA
1972,1,NA,2,3,50926,NA
1972,1,NA,2,5,50926,NA
1972,1,NA,2,1,41667,NA
1972,1,NA,2,2,18519,NA
1972,1,NA,2,5,69444,NA
1972,1,NA,2,5,41667,NA
1972,1,NA,2,1,33333,NA
1972,1,NA,2,2,NA,NA
1972,1,NA,2,5,41667,NA
1972,2,NA,7,7,11111,NA
1972,2,NA,7,3,18519,NA
1972,1,NA,7,3,25926,NA
1972,2,NA,7,2,11111,NA
1972,2,NA,7,0,3704,NA
1972,2,NA,7,0,41667,NA
1972,2,NA,7,0,11111,NA
1972,2,NA,7,0,41667,NA
1972,1,NA,9,3,NA,NA
1972,1,NA,9,5,25926,NA
1972,1,NA,9,7,25926,NA
1972,1,NA,9,0,41667,NA
1972,1,NA,9,6,3704,NA
1972,1,NA,9,3,11111,NA
1972,1,NA,9,0,NA,NA
1972,1,NA,9,5,33333,NA
1972,1,NA,9,0,33333,NA
1972,1,NA,9,0,11111,NA
1972,1,NA,2,1,25926,NA
1972,1,NA,2,2,41667,NA
1972,1,NA,2,1,60185,NA
1972,1,NA,2,1,69444,NA
1972,1,NA,2,4,60185,NA
1972,1,NA,2,7,25926,NA
1972,1,NA,2,0,41667,NA
1972,1,NA,2,3,NA,NA
1972,1,NA,3,6,18519,NA
1972,1,NA,3,5,69444,NA
1972,1,NA,3,1,25926,NA
1972,1,NA,3,1,41667,NA
1972,1,NA,3,5,41667,NA
1972,1,NA,3,3,69444,NA
1972,1,NA,3,5,83333,NA
1972,1,NA,9,4,60185,NA
1972,1,NA,9,1,41667,NA
1972,1,NA,9,1,60185,NA
1972,1,NA,9,2,41667,NA
1972,1,NA,9,5,41667,NA
1972,1,NA,9,3,33333,NA
1972,1,NA,9,6,41667,NA
1972,1,NA,9,0,41667,NA
1972,1,NA,9,5,83333,NA
1972,1,NA,9,4,60185,NA
1972,1,NA,9,5,50926,NA
1972,1,NA,9,5,60185,NA
1972,1,NA,9,7,11111,NA
1972,1,NA,9,NA,60185,NA
1972,1,NA,9,1,33333,NA
1972,1,NA,9,1,NA,NA
1972,1,NA,9,2,50926,NA
1972,1,NA,9,2,69444,NA
1972,1,NA,9,2,NA,NA
1972,1,NA,9,5,69444,NA
1972,2,NA,7,1,NA,NA
1972,1,NA,7,3,NA,NA
1972,2,NA,7,0,11111,NA
1972,1,NA,7,7,NA,NA
1972,1,NA,7,6,11111,NA
1972,1,NA,7,1,11111,NA
1972,1,NA,7,0,3704,NA
1972,1,NA,7,3,11111,NA
1972,1,NA,5,4,101852,NA
1972,1,NA,5,3,33333,NA
1972,1,NA,5,6,18519,NA
1972,1,NA,5,5,41667,NA
1972,1,NA,5,4,NA,NA
1972,1,NA,5,4,50926,NA
1972,1,NA,5,1,33333,NA
1972,1,NA,5,5,NA,NA
1972,1,NA,2,3,33333,NA
1972,1,NA,2,1,101852,NA
1972,1,NA,2,1,3704,NA
1972,1,NA,2,1,11111,NA
1972,1,NA,2,1,33333,NA
1972,1,NA,2,5,11111,NA
1972,1,NA,2,4,33333,NA
1972,2,NA,5,0,11111,NA
1972,2,NA,5,0,25926,NA
1972,2,NA,5,0,11111,NA
1972,2,NA,5,0,33333,NA
1972,2,NA,5,1,11111,NA
1972,2,NA,5,0,11111,NA
1972,2,NA,5,0,25926,NA
1972,2,NA,5,1,11111,NA
1972,2,NA,5,0,11111,NA
1972,1,NA,4,5,50926,NA
1972,1,NA,4,0,33333,NA
1972,1,NA,4,0,69444,NA
1972,1,NA,4,1,3704,NA
1972,1,NA,4,1,18519,NA
1972,1,NA,4,6,69444,NA
1972,1,NA,4,1,101852,NA
1972,1,NA,4,5,41667,NA
1972,1,NA,5,0,18519,NA
1972,1,NA,5,5,11111,NA
1972,1,NA,5,0,25926,NA
1972,1,NA,5,0,11111,NA
1972,1,NA,5,0,50926,NA
1972,1,NA,5,0,33333,NA
1972,1,NA,5,6,3704,NA
1972,1,NA,5,1,33333,NA
1972,1,NA,5,1,25926,NA
1972,1,NA,5,1,25926,NA
1972,1,NA,5,3,NA,NA
1972,1,NA,5,7,11111,NA
1972,1,NA,5,1,33333,NA
1972,1,NA,5,2,25926,NA
1972,1,NA,5,5,NA,NA
1972,1,NA,5,5,25926,NA
1972,1,NA,5,3,50926,NA
1972,1,NA,5,1,33333,NA
1972,1,NA,5,3,41667,NA
1972,1,NA,5,3,25926,NA
1972,1,NA,5,3,11111,NA
1972,1,NA,5,0,25926,NA
1972,1,NA,5,4,11111,NA
1972,1,NA,5,6,25926,NA
1972,1,NA,5,6,3704,NA
1972,1,NA,5,1,3704,NA
1972,1,NA,5,0,11111,NA
1972,1,NA,5,0,25926,NA
1972,1,NA,4,6,33333,NA
1972,1,NA,4,2,69444,NA
1972,1,NA,4,3,NA,NA
1972,1,NA,4,1,NA,NA
1972,1,NA,4,5,83333,NA
1972,1,NA,4,3,60185,NA
1972,1,NA,4,3,50926,NA
1972,1,NA,4,3,41667,NA
1972,1,NA,5,7,60185,NA
1972,1,NA,5,3,60185,NA
1972,1,NA,5,1,41667,NA
1972,1,NA,5,2,69444,NA
1972,1,NA,5,6,41667,NA
1972,1,NA,5,1,33333,NA
1972,1,NA,5,6,41667,NA
1972,1,NA,5,0,3704,NA
1972,1,NA,5,5,83333,NA
1972,1,NA,5,4,18519,NA
1972,1,NA,5,4,25926,NA
1972,1,NA,5,3,25926,NA
1972,1,NA,5,4,50926,NA
1972,1,NA,5,1,50926,NA
1972,1,NA,5,2,83333,NA
1972,1,NA,5,1,25926,NA
1972,1,NA,5,2,41667,NA
1972,2,NA,9,1,11111,NA
1972,1,NA,9,1,11111,NA
1972,1,NA,9,1,18519,NA
1972,2,NA,9,1,NA,NA
1972,1,NA,9,1,3704,NA
1972,1,NA,9,0,3704,NA
1972,1,NA,9,0,50926,NA
1972,1,NA,9,1,NA,NA
1972,1,NA,9,0,NA,NA
1972,2,NA,9,0,NA,NA
1972,1,NA,7,6,50926,NA
1972,1,NA,7,1,50926,NA
1972,1,NA,7,0,NA,NA
1972,1,NA,7,1,60185,NA
1972,1,NA,7,2,50926,NA
1972,1,NA,7,1,NA,NA
1972,1,NA,7,3,83333,NA
1972,1,NA,7,1,33333,NA
1972,1,NA,5,6,3704,NA
1972,1,NA,5,0,41667,NA
1972,1,NA,5,6,18519,NA
1972,1,NA,5,1,50926,NA
1972,1,NA,5,5,41667,NA
1972,1,NA,5,4,25926,NA
1972,1,NA,5,5,25926,NA
1972,1,NA,2,3,130356,NA
1972,1,NA,2,3,18519,NA
1972,1,NA,2,1,3704,NA
1972,1,NA,2,2,33333,NA
1972,1,NA,2,4,41667,NA
1972,1,NA,2,1,41667,NA
1972,1,NA,2,0,33333,NA
1972,1,NA,2,1,33333,NA
1972,1,NA,9,1,50926,NA
1972,1,NA,9,1,25926,NA
1972,1,NA,9,5,101852,NA
1972,1,NA,9,1,41667,NA
1972,1,NA,9,1,41667,NA
1972,1,NA,9,6,33333,NA
1972,1,NA,9,2,60185,NA
1972,1,NA,9,2,50926,NA
1972,1,NA,9,1,69444,NA
1972,1,NA,9,3,50926,NA
1972,1,NA,9,1,41667,NA
1972,1,NA,9,6,25926,NA
1972,1,NA,9,2,25926,NA
1972,1,NA,9,1,33333,NA
1972,1,NA,9,0,41667,NA
1972,1,NA,9,3,60185,NA
1972,1,NA,9,2,101852,NA
1972,1,NA,9,2,83333,NA
1972,1,NA,9,4,11111,NA
1972,1,NA,9,3,11111,NA
1972,2,NA,9,0,50926,NA
1972,2,NA,9,1,NA,NA
1972,3,NA,9,0,69444,NA
1972,2,NA,9,0,11111,NA
1972,1,NA,9,1,NA,NA
1972,2,NA,9,0,25926,NA
1972,2,NA,9,0,11111,NA
1972,2,NA,9,0,18519,NA
1972,2,NA,9,0,33333,NA
1972,1,NA,3,2,41667,NA
1972,1,NA,3,1,NA,NA
1972,1,NA,3,3,NA,NA
1972,1,NA,3,0,69444,NA
1972,1,NA,3,0,101852,NA
1972,1,NA,3,2,18519,NA
1972,1,NA,3,5,NA,NA
1972,1,NA,3,5,41667,NA
1972,2,NA,5,0,11111,NA
1972,2,NA,5,0,3704,NA
1972,2,NA,5,0,18519,NA
1972,2,NA,5,1,3704,NA
1972,2,NA,5,1,3704,NA
1972,2,NA,5,1,11111,NA
1972,2,NA,5,1,3704,NA
1972,2,NA,5,1,3704,NA
1972,2,NA,5,0,11111,NA
1972,2,NA,5,0,3704,NA
1972,2,NA,5,0,41667,NA
1972,2,NA,5,0,3704,NA
1972,2,NA,5,2,18519,NA
1972,2,NA,5,1,3704,NA
1972,2,NA,5,1,3704,NA
1972,1,NA,4,0,25926,NA
1972,1,NA,4,1,60185,NA
1972,1,NA,4,0,50926,NA
1972,1,NA,4,1,83333,NA
1972,1,NA,4,0,50926,NA
1972,1,NA,4,0,11111,NA
1972,1,NA,4,0,11111,NA
1972,1,NA,4,2,18519,NA
1972,1,NA,4,0,50926,NA
1972,2,NA,7,1,33333,NA
1972,2,NA,7,0,18519,NA
1972,2,NA,7,1,3704,NA
1972,2,NA,7,1,50926,NA
1972,2,NA,7,1,3704,NA
1972,2,NA,7,2,3704,NA
1972,2,NA,7,0,3704,NA
1972,2,NA,7,0,33333,NA
1972,2,NA,7,0,41667,NA
1972,1,NA,2,5,33333,NA
1972,1,NA,2,1,60185,NA
1972,1,NA,2,1,50926,NA
1972,1,NA,2,0,60185,NA
1972,1,NA,2,3,69444,NA
1972,1,NA,2,0,50926,NA
1972,1,NA,2,5,50926,NA
1972,1,NA,2,6,25926,NA
1972,1,NA,9,5,18519,NA
1972,1,NA,9,1,11111,NA
1972,1,NA,9,1,41667,NA
1972,1,NA,9,7,NA,NA
1972,1,NA,9,5,50926,NA
1972,1,NA,9,1,50926,NA
1972,1,NA,9,5,33333,NA
1972,1,NA,9,0,18519,NA
1972,1,NA,9,5,41667,NA
1972,1,NA,9,3,50926,NA
1972,1,NA,3,2,NA,NA
1972,1,NA,3,3,NA,NA
1972,1,NA,3,2,NA,NA
1972,1,NA,3,3,NA,NA
1972,1,NA,3,5,NA,NA
1972,1,NA,3,3,41667,NA
1972,1,NA,3,2,NA,NA
1972,1,NA,3,2,NA,NA
1972,1,NA,7,1,33333,NA
1972,2,NA,7,1,101852,NA
1972,1,NA,7,3,25926,NA
1972,1,NA,7,1,41667,NA
1972,1,NA,7,2,50926,NA
1972,1,NA,7,4,50926,NA
1972,1,NA,7,1,25926,NA
1972,1,NA,7,3,41667,NA
1972,1,NA,7,4,41667,NA
1972,1,NA,9,2,33333,NA
1972,1,NA,9,4,50926,NA
1972,1,NA,9,0,41667,NA
1972,1,NA,9,3,25926,NA
1972,1,NA,9,0,3704,NA
1972,1,NA,9,3,NA,NA
1972,1,NA,9,5,50926,NA
1972,1,NA,9,1,25926,NA
1972,1,NA,9,1,60185,NA
1972,1,NA,9,1,33333,NA
1972,1,NA,2,0,50926,NA
1972,1,NA,2,4,25926,NA
1972,1,NA,2,1,41667,NA
1972,1,NA,2,1,33333,NA
1972,1,NA,2,1,41667,NA
1972,1,NA,2,1,50926,NA
1972,1,NA,2,5,11111,NA
1972,1,NA,2,1,41667,NA
1972,1,NA,7,1,50926,NA
1972,1,NA,7,1,50926,NA
1972,1,NA,7,1,25926,NA
1972,1,NA,7,5,60185,NA
1972,1,NA,7,5,41667,NA
1972,1,NA,7,5,60185,NA
1972,1,NA,7,1,33333,NA
1972,2,NA,3,NA,25926,NA
1972,2,NA,3,1,NA,NA
1972,2,NA,3,1,18519,NA
1972,2,NA,3,1,50926,NA
1972,2,NA,3,1,60185,NA
1972,2,NA,3,1,18519,NA
1972,2,NA,3,6,41667,NA
1972,2,NA,3,NA,NA,NA
1972,1,NA,9,1,NA,NA
1972,1,NA,9,3,11111,NA
1972,1,NA,9,1,25926,NA
1972,1,NA,9,5,60185,NA
1972,1,NA,9,6,130356,NA
1972,1,NA,9,0,3704,NA
1972,1,NA,9,0,18519,NA
1972,2,NA,9,0,25926,NA
1972,2,NA,9,1,11111,NA
1972,1,NA,2,1,69444,NA
1972,1,NA,2,1,83333,NA
1972,1,NA,2,5,41667,NA
1972,1,NA,2,1,NA,NA
1972,1,NA,2,5,18519,NA
1972,1,NA,2,3,50926,NA
1972,1,NA,2,5,83333,NA
1972,1,NA,2,1,41667,NA
1972,1,NA,5,1,3704,NA
1972,1,NA,5,0,3704,NA
1972,1,NA,5,0,50926,NA
1972,1,NA,5,2,18519,NA
1972,1,NA,5,0,33333,NA
1972,1,NA,5,2,25926,NA
1972,1,NA,5,0,50926,NA
1972,1,NA,5,3,33333,NA
1972,1,NA,2,0,130356,NA
1972,1,NA,2,5,83333,NA
1972,1,NA,2,7,NA,NA
1972,1,NA,2,3,130356,NA
1972,1,NA,2,2,69444,NA
1972,1,NA,2,5,83333,NA
1972,1,NA,2,2,83333,NA
1972,1,NA,2,2,NA,NA
1972,1,NA,7,1,3704,NA
1972,1,NA,7,0,50926,NA
1972,1,NA,7,0,11111,NA
1972,1,NA,7,0,11111,NA
1972,1,NA,7,1,3704,NA
1972,1,NA,7,6,11111,NA
1972,1,NA,7,1,11111,NA
1972,1,NA,7,0,3704,NA
1972,1,NA,4,6,50926,NA
1972,1,NA,4,3,NA,NA
1972,1,NA,4,6,60185,NA
1972,1,NA,4,6,NA,NA
1972,1,NA,4,3,NA,NA
1972,1,NA,4,4,NA,NA
1972,1,NA,4,6,60185,NA
1972,1,NA,4,6,101852,NA
1972,1,NA,2,0,130356,NA
1972,1,NA,2,1,41667,NA
1972,1,NA,2,5,60185,NA
1972,1,NA,2,1,50926,NA
1972,1,NA,2,0,60185,NA
1972,1,NA,2,7,33333,NA
1972,1,NA,2,0,50926,NA
1972,1,NA,2,3,NA,NA
1972,1,NA,2,1,83333,NA
1972,1,NA,2,1,50926,NA
1972,1,NA,2,1,69444,NA
1972,1,NA,2,3,41667,NA
1972,1,NA,2,1,60185,NA
1972,1,NA,2,7,41667,NA
1972,1,NA,2,1,41667,NA
1972,1,NA,2,1,41667,NA
1972,1,NA,2,6,50926,NA
1972,1,NA,2,5,69444,NA
1972,1,NA,2,1,83333,NA
1972,1,NA,2,3,41667,NA
1972,1,NA,2,2,33333,NA
1972,1,NA,2,0,11111,NA
1972,1,NA,2,1,3704,NA
1972,1,NA,2,0,50926,NA
1972,1,NA,2,6,25926,NA
1972,1,NA,2,0,25926,NA
1972,1,NA,2,1,41667,NA
1972,1,NA,2,0,11111,NA
1972,1,NA,2,1,50926,NA
1972,1,NA,2,1,3704,NA
1972,1,NA,2,0,3704,NA
1972,1,NA,2,5,NA,NA
1972,1,NA,2,2,60185,NA
1972,1,NA,2,3,3704,NA
1972,2,NA,2,7,41667,NA
1972,2,NA,2,0,50926,NA
1972,2,NA,2,7,41667,NA
1972,2,NA,2,1,25926,NA
1972,2,NA,2,7,NA,NA
1972,2,NA,2,7,41667,NA
1972,2,NA,2,0,50926,NA
1972,2,NA,2,0,NA,NA
1972,2,NA,2,0,33333,NA
1972,1,NA,2,2,101852,NA
1972,2,NA,2,0,50926,NA
1972,1,NA,2,1,NA,NA
1972,1,NA,2,3,60185,NA
1972,1,NA,2,1,60185,NA
1972,1,NA,2,2,130356,NA
1972,1,NA,2,4,33333,NA
1972,1,NA,2,6,130356,NA
1972,1,NA,2,3,11111,NA
1972,1,NA,2,0,NA,NA
1972,1,NA,2,6,3704,NA
1972,1,NA,2,5,60185,NA
1972,1,NA,2,7,83333,NA
1972,1,NA,2,0,25926,NA
1972,1,NA,2,5,101852,NA
1972,1,NA,2,4,50926,NA
1972,1,NA,2,5,41667,NA
1972,1,NA,2,5,50926,NA
1972,1,NA,2,1,83333,NA
1972,1,NA,2,5,25926,NA
1972,1,NA,2,5,83333,NA
